annot	ERR2098365	ERR2098366	ERR2098367	ERR2098368	ERR2098369	ERR2098370	ERR2098371	ERR2098372	ERR2098373	ERR2098374	ERR2098375	ERR2098376	ERR2098377	ERR2098378	ERR2098379	ERR2098380	ERR2098381	ERR2098382	ERR2098383	ERR2098384	ERR2098385	ERR2098386	ERR2098387	ERR2098388	ERR2098389	ERR2098390	ERR2098391	ERR2098392	ERR2098393	ERR2098394	ERR2098395	ERR2098396	ERR2098397	ERR2098398	ERR2098399	ERR2098400	ERR2098401	ERR2098402	ERR2098403	ERR2098404	ERR2098405	ERR2098406	ERR2098407	ERR2098408	ERR2098409	ERR2098410	ERR2098411	ERR2196983	ERR2196984	ERR2196985
K10948	0.000188	0.000000	0.000120	0.000345	0.000175	0.000163	0.000000	0.000060	0.000000	0.000000	0.000356	0.000150	0.000061	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003986	0.000000	0.000139	0.000128	0.000000	0.000000	0.000000	0.000000	0.000713	0.000000	0.000000	0.000657	0.000567	0.000621	0.000000	0.000000	0.000000	0.000239	0.000270	0.000000	0.000000	0.000000	0.000000	0.000272	0.000000	0.000209	0.001264	0.000143	0.000060
K10953	0.000160	0.000394	0.000552	0.000479	0.000379	0.000549	0.000689	0.000411	0.001088	0.000732	0.000171	0.000803	0.001200	0.005417	0.001072	0.000148	0.000356	0.000878	0.001745	0.000710	0.000634	0.022894	0.000000	0.000545	0.000542	0.000558	0.000545	0.003534	0.001688	0.003193	0.000601	0.004484	0.002830	0.001743	0.004061	0.000465	0.000423	0.000575	0.000666	0.001153	0.000713	0.001136	0.001305	0.001944	0.000657	0.002015	0.000557	0.004149	0.000960	0.001587
K10954	0.000000	0.000050	0.000129	0.000000	0.000000	0.000044	0.000151	0.000000	0.000303	0.000099	0.000000	0.000000	0.000033	0.000000	0.000074	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000340	0.000129	0.000111	0.000000	0.000000	0.000000	0.000000	0.000354	0.000121	0.000034	0.000035	0.000000	0.000000	0.000000	0.000162	0.000000	0.000000	0.000082	0.000189	0.000122	0.000000	0.000113	0.000115	0.000048
K10956	0.010085	0.009345	0.013026	0.010430	0.012821	0.006168	0.007659	0.008177	0.010259	0.008464	0.026479	0.013996	0.010159	0.062054	0.003648	0.005875	0.018389	0.063520	0.107043	0.092293	0.036855	0.057845	0.053149	0.007876	0.003777	0.005004	0.021797	0.032717	0.023210	0.043971	0.044420	0.059827	0.037776	0.002030	0.002104	0.002844	0.002806	0.029082	0.030488	0.039432	0.020924	0.048522	0.058026	0.004721	0.004609	0.041075	0.041468	0.049692	0.003716	0.027088
K10960	0.111441	0.096090	0.130175	0.131335	0.139487	0.115741	0.149584	0.123543	0.155553	0.158646	0.125558	0.125165	0.091811	0.019362	0.105767	0.181729	0.103675	0.097876	0.091123	0.088815	0.077067	0.058018	0.028823	0.113674	0.111292	0.108157	0.157937	0.117946	0.137848	0.067885	0.041089	0.062684	0.087578	0.107854	0.110951	0.099295	0.091200	0.134359	0.122215	0.130005	0.111649	0.028151	0.031520	0.095093	0.093170	0.104553	0.089391	0.070101	0.110521	0.129188
K10965	0.000183	0.000000	0.000168	0.000000	0.000000	0.000096	0.000000	0.000000	0.000448	0.000000	0.000000	0.000177	0.000000	0.000000	0.000040	0.001019	0.000077	0.000247	0.000000	0.000000	0.000000	0.002589	0.000367	0.000000	0.000052	0.000062	0.000220	0.000000	0.000501	0.000501	0.000000	0.000000	0.001041	0.000092	0.000330	0.000000	0.000038	0.000255	0.000000	0.000440	0.000000	0.000000	0.000000	0.000257	0.000000	0.000132	0.000293	0.000418	0.000129	0.000052
K10973	0.000000	0.000086	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000424	0.000000	0.000280	0.000113	0.000000	0.000064	0.000000	0.000000	0.000000	0.000000	0.001111	0.000000	0.000000	0.000000	0.000000	0.000059	0.000282	0.000000	0.000445	0.000000	0.000332	0.000389	0.000000	0.000000	0.000122	0.000000	0.000000	0.000122	0.000169	0.000000	0.000502	0.000140	0.000000	0.000000	0.000211	0.000054	0.000000	0.000194	0.000000	0.000000	0.000000
K10974	0.016767	0.012941	0.016165	0.019952	0.019646	0.020392	0.017587	0.020494	0.023233	0.026653	0.019378	0.019963	0.012484	0.003932	0.016059	0.019071	0.014563	0.010709	0.008279	0.006509	0.017988	0.008017	0.003119	0.020772	0.019386	0.023710	0.016475	0.019928	0.016649	0.015911	0.007865	0.004941	0.019928	0.020963	0.021139	0.018163	0.018942	0.022070	0.015152	0.018343	0.016551	0.005133	0.007585	0.024401	0.031042	0.019486	0.019925	0.011486	0.023409	0.018211
K10977	0.001770	0.001405	0.001218	0.001249	0.001974	0.001190	0.002495	0.002550	0.002349	0.001516	0.000176	0.003445	0.000988	0.002844	0.001091	0.001558	0.002050	0.000699	0.001459	0.006234	0.003068	0.000422	0.000624	0.000866	0.002420	0.000763	0.000951	0.000439	0.001814	0.001118	0.000363	0.001732	0.001580	0.001370	0.001332	0.001016	0.001119	0.000691	0.001750	0.003554	0.000899	0.002078	0.001102	0.000516	0.000519	0.000456	0.000837	0.001003	0.000984	0.002221
K10978	0.000000	0.000000	0.000084	0.000000	0.000091	0.000057	0.000097	0.000063	0.000065	0.000000	0.000125	0.000105	0.000000	0.000000	0.000000	0.000000	0.000000	0.000294	0.000000	0.000418	0.000260	0.000596	0.000000	0.000000	0.000089	0.000106	0.000110	0.000000	0.000573	0.001745	0.000584	0.000000	0.000459	0.000000	0.000000	0.000000	0.000046	0.000000	0.000124	0.000189	0.000000	0.000397	0.000000	0.000000	0.000041	0.000000	0.000000	0.000147	0.000000	0.000495
K10979	0.008037	0.031151	0.002582	0.002164	0.002972	0.001962	0.003228	0.002108	0.002214	0.002347	0.004070	0.001928	0.002781	0.001225	0.001977	0.001768	0.003388	0.011651	0.008191	0.008560	0.004209	0.004177	0.001883	0.001718	0.001479	0.001190	0.003097	0.002807	0.005239	0.003181	0.003740	0.001399	0.002918	0.001099	0.001066	0.001366	0.000997	0.002212	0.003069	0.004805	0.002197	0.002023	0.000548	0.000840	0.000266	0.003143	0.001759	0.004833	0.001285	0.003610
K10984	0.000061	0.000223	0.000192	0.000000	0.000000	0.000066	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000049	0.000371	0.000037	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000102	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000262	0.000040	0.000085	0.000423	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000031	0.000000	0.000167	0.000000	0.000046	0.000000
K11003	0.008744	0.013655	0.005957	0.010774	0.009508	0.007624	0.008446	0.008733	0.006076	0.008169	0.006672	0.006886	0.005709	0.000000	0.007789	0.010250	0.007192	0.005038	0.003941	0.003847	0.001872	0.001511	0.002104	0.007893	0.006559	0.007495	0.006207	0.003881	0.007896	0.002675	0.001390	0.002314	0.002391	0.006022	0.006849	0.006673	0.007047	0.006490	0.006346	0.005931	0.005496	0.002153	0.003151	0.008451	0.007845	0.004471	0.003619	0.002187	0.008674	0.007494
K11004	0.007698	0.017672	0.008316	0.008141	0.007113	0.007690	0.007058	0.007789	0.005495	0.007289	0.010648	0.010888	0.007251	0.023911	0.007373	0.007452	0.006087	0.029660	0.016450	0.020353	0.014977	0.022574	0.013929	0.008626	0.007000	0.006256	0.007227	0.010964	0.009154	0.013763	0.018536	0.018715	0.010678	0.005502	0.006636	0.007634	0.006539	0.010666	0.012415	0.015022	0.008970	0.010590	0.010913	0.008947	0.006386	0.010794	0.009362	0.015764	0.007527	0.011421
K11008	0.000110	0.000181	0.000122	0.000096	0.000127	0.000142	0.000099	0.000000	0.000000	0.000000	0.000000	0.000525	0.000124	0.000671	0.000168	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002300	0.000000	0.000207	0.000239	0.000113	0.000388	0.000000	0.000200	0.000364	0.000000	0.002708	0.000000	0.000064	0.000660	0.000000	0.000067	0.000447	0.000348	0.000000	0.000290	0.000556	0.001651	0.000339	0.000128	0.000435	0.000000	0.001027	0.000364	0.000458
K11014	0.000387	0.000208	0.000460	0.000563	0.001036	0.000420	0.000213	0.000503	0.000274	0.001799	0.002822	0.001487	0.000234	0.000000	0.000102	0.000000	0.002151	0.031494	0.019956	0.019612	0.003708	0.009022	0.002229	0.000000	0.000171	0.000078	0.007993	0.006294	0.005841	0.006383	0.003003	0.006589	0.005562	0.000386	0.000768	0.000498	0.000044	0.015719	0.018282	0.013120	0.012305	0.007801	0.000577	0.001411	0.000318	0.030236	0.020794	0.003802	0.000253	0.009805
K11016	0.000405	0.000073	0.000628	0.000074	0.000752	0.000542	0.000000	0.000385	0.000200	0.000088	0.000173	0.000000	0.000386	0.001378	0.000349	0.000000	0.000210	0.000000	0.000000	0.000000	0.000393	0.009196	0.000000	0.000189	0.000614	0.000220	0.000332	0.000000	0.001183	0.000962	0.000329	0.000000	0.000636	0.000215	0.002070	0.000208	0.000449	0.000000	0.000000	0.000000	0.000304	0.000895	0.000493	0.000199	0.000202	0.000456	0.000606	0.002805	0.000218	0.000647
K11017	0.000000	0.000037	0.000182	0.000322	0.000099	0.000128	0.000000	0.000068	0.000037	0.000070	0.000339	0.000442	0.000023	0.000275	0.000313	0.000044	0.000099	0.000000	0.000000	0.000000	0.000000	0.000535	0.001065	0.000000	0.000055	0.000211	0.000000	0.000000	0.000583	0.000000	0.000168	0.000000	0.001120	0.000514	0.000357	0.000048	0.000051	0.000155	0.000152	0.000000	0.000000	0.000485	0.000251	0.000246	0.000227	0.000086	0.000080	0.000164	0.000142	0.000101
K11018	0.001831	0.002348	0.002483	0.003523	0.003261	0.002874	0.004516	0.002753	0.003491	0.002893	0.004325	0.002598	0.002212	0.003018	0.002135	0.002460	0.002830	0.003227	0.002125	0.000758	0.002385	0.005604	0.000580	0.002079	0.003185	0.002929	0.002261	0.001918	0.003782	0.001579	0.003831	0.004646	0.002794	0.004181	0.004167	0.002720	0.001712	0.001904	0.001019	0.004411	0.003072	0.000788	0.000868	0.003197	0.001741	0.001504	0.000455	0.001441	0.002681	0.001938
K11021	0.000129	0.000076	0.000362	0.000224	0.000000	0.000170	0.000000	0.000000	0.000000	0.000361	0.000811	0.000722	0.000123	0.003749	0.000245	0.000076	0.000173	0.001650	0.002115	0.002092	0.004558	0.006711	0.005712	0.000160	0.000172	0.000241	0.000000	0.000232	0.001110	0.004535	0.006910	0.009520	0.004818	0.000103	0.000108	0.000201	0.000212	0.000386	0.000762	0.000513	0.000465	0.004982	0.005759	0.000065	0.000204	0.001165	0.000856	0.005843	0.000220	0.000433
K11029	0.000000	0.000166	0.000256	0.000186	0.000576	0.000000	0.000078	0.000050	0.000052	0.000000	0.000198	0.000000	0.000294	0.000000	0.000047	0.000128	0.000473	0.000898	0.002627	0.000665	0.000000	0.000835	0.000292	0.000142	0.000000	0.000065	0.000242	0.000592	0.000533	0.000199	0.000000	0.000441	0.000000	0.000000	0.000124	0.000030	0.000000	0.000202	0.000431	0.000150	0.001010	0.000000	0.000000	0.000332	0.000079	0.001051	0.000490	0.000351	0.000053	0.000443
K11031	0.000405	0.000643	0.000098	0.000412	0.000846	0.000044	0.000413	0.000168	0.000216	0.000049	0.001358	0.000667	0.000141	0.000371	0.000061	0.000000	0.000000	0.001172	0.004682	0.000323	0.000201	0.000351	0.000553	0.000106	0.000000	0.000067	0.000440	0.000424	0.000350	0.000706	0.000000	0.000000	0.000177	0.000058	0.000000	0.000056	0.000000	0.000874	0.000672	0.000828	0.000716	0.000000	0.000000	0.000000	0.000000	0.000665	0.001673	0.000526	0.000000	0.000379
K11033	0.000026	0.000000	0.000028	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000096	0.000206	0.000404	0.000000	0.012404	0.000016	0.000000	0.000000	0.000000	0.000000	0.000000	0.008452	0.008802	0.007621	0.000000	0.000059	0.000000	0.000000	0.000000	0.000000	0.004158	0.006634	0.004933	0.007560	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000035	0.012250	0.008008	0.000000	0.000000	0.000000	0.000290	0.004978	0.000000	0.000000
K11049	0.000000	0.000371	0.000098	0.000039	0.000108	0.000199	0.000115	0.000184	0.000000	0.000446	0.000000	0.000250	0.000126	0.000851	0.000219	0.000047	0.000319	0.000000	0.000000	0.000000	0.000000	0.000000	0.000257	0.000202	0.000291	0.000251	0.000130	0.000000	0.000508	0.000147	0.000516	0.000000	0.000273	0.000324	0.000332	0.000236	0.000129	0.000000	0.001843	0.000000	0.000248	0.000000	0.000000	0.000094	0.000288	0.000000	0.000000	0.000000	0.000123	0.000326
K11050	0.000704	0.000554	0.001356	0.000698	0.000723	0.000780	0.000363	0.000924	0.000687	0.000628	0.000464	0.000294	0.001189	0.000619	0.000610	0.000199	0.000847	0.001523	0.000000	0.000391	0.002321	0.004546	0.001691	0.000522	0.000530	0.001051	0.001166	0.000952	0.000876	0.002181	0.002715	0.000715	0.001217	0.000725	0.000258	0.000397	0.000785	0.000000	0.000451	0.001270	0.000327	0.000372	0.000564	0.001314	0.001139	0.000750	0.000664	0.002213	0.000414	0.000506
K11062	0.000183	0.000076	0.000483	0.000612	0.000140	0.000400	0.000224	0.000144	0.000076	0.000049	0.000585	0.000123	0.000082	0.000000	0.000280	0.000468	0.000460	0.000673	0.000000	0.000000	0.001099	0.000684	0.000501	0.000281	0.000086	0.000265	0.000126	0.000653	0.000110	0.000286	0.000335	0.001269	0.001316	0.000284	0.000280	0.000068	0.000000	0.000291	0.000477	0.000365	0.000329	0.000611	0.000000	0.000306	0.000396	0.000305	0.000681	0.000000	0.000435	0.000616
K11065	0.017720	0.019958	0.019637	0.020236	0.017903	0.022012	0.020190	0.018765	0.020718	0.015509	0.025886	0.017335	0.019050	0.014344	0.019869	0.018665	0.019993	0.023384	0.008744	0.009940	0.017453	0.013577	0.005981	0.023204	0.022787	0.018105	0.014873	0.019577	0.016180	0.012138	0.008444	0.004697	0.019925	0.019450	0.020979	0.019246	0.019197	0.015778	0.017270	0.016458	0.015983	0.007582	0.004937	0.020775	0.020254	0.012233	0.012355	0.013393	0.019273	0.019109
K11066	0.007418	0.005926	0.006383	0.006859	0.009650	0.006900	0.005516	0.005995	0.006331	0.005859	0.006908	0.006051	0.006680	0.001448	0.007014	0.006483	0.007553	0.004436	0.005688	0.004031	0.008467	0.004016	0.005813	0.007365	0.007287	0.007569	0.004876	0.008681	0.005926	0.004165	0.002106	0.004706	0.009081	0.007753	0.007861	0.007556	0.007418	0.007347	0.006041	0.004760	0.006981	0.002874	0.004316	0.006610	0.007645	0.007663	0.007436	0.003751	0.006662	0.007125
K11068	0.053897	0.061706	0.057039	0.063233	0.056422	0.055881	0.052399	0.059279	0.056843	0.057883	0.066618	0.059664	0.057404	0.058367	0.057823	0.056844	0.058967	0.122538	0.136182	0.118428	0.084347	0.077929	0.078917	0.056203	0.053293	0.056773	0.069123	0.085263	0.077446	0.066834	0.081607	0.063703	0.076868	0.060870	0.066088	0.058548	0.058951	0.061177	0.076820	0.084400	0.067129	0.091776	0.076809	0.053482	0.050331	0.078395	0.086789	0.081402	0.055051	0.068000
K11069	0.144753	0.138198	0.150217	0.150311	0.148171	0.144026	0.152799	0.150128	0.152710	0.151326	0.114113	0.122037	0.127590	0.032302	0.144538	0.157598	0.150516	0.076843	0.063914	0.052907	0.060803	0.042442	0.030213	0.161966	0.154370	0.133895	0.122381	0.124269	0.112025	0.052641	0.056678	0.044208	0.065725	0.132479	0.128742	0.122597	0.131151	0.116713	0.118532	0.115419	0.112158	0.024447	0.026854	0.115617	0.119720	0.091436	0.081712	0.052766	0.140720	0.114295
K11070	0.108371	0.100598	0.111145	0.113902	0.111446	0.104934	0.113842	0.105851	0.102114	0.106062	0.086649	0.095361	0.095100	0.029000	0.107985	0.131431	0.103801	0.047555	0.041481	0.052610	0.031678	0.033156	0.023693	0.113166	0.115576	0.100772	0.086661	0.077462	0.079093	0.038756	0.028937	0.037515	0.045621	0.093455	0.091805	0.097929	0.093590	0.083705	0.091259	0.073864	0.081817	0.017635	0.021640	0.095686	0.092457	0.057872	0.059832	0.039308	0.100361	0.078150
K11071	0.116749	0.111616	0.124149	0.116968	0.126070	0.112881	0.113776	0.111850	0.124209	0.121195	0.094320	0.089829	0.100086	0.030409	0.113684	0.135302	0.108838	0.055487	0.047564	0.038735	0.045496	0.037917	0.020997	0.116365	0.117796	0.112170	0.099878	0.074724	0.096962	0.039898	0.036075	0.027999	0.060491	0.100455	0.105798	0.104799	0.097029	0.104940	0.093463	0.094746	0.089215	0.034065	0.026765	0.102826	0.095505	0.069398	0.066780	0.044894	0.112696	0.097572
K11072	0.138986	0.128565	0.138149	0.144033	0.152120	0.134801	0.135277	0.135343	0.137519	0.149265	0.105636	0.117358	0.119602	0.024778	0.132854	0.163986	0.124720	0.058079	0.050759	0.050143	0.049532	0.037749	0.033752	0.146309	0.138570	0.124019	0.112118	0.104378	0.105041	0.051384	0.047029	0.052672	0.060063	0.116764	0.118185	0.113837	0.115838	0.102393	0.089150	0.103326	0.104002	0.028562	0.039394	0.117728	0.113977	0.087582	0.091830	0.052810	0.132865	0.113309
K11073	0.067141	0.070170	0.074010	0.069135	0.077839	0.072003	0.067296	0.063807	0.079749	0.077070	0.050715	0.063795	0.062642	0.019237	0.064199	0.073079	0.061827	0.027583	0.020238	0.025743	0.023605	0.023233	0.013725	0.073113	0.072764	0.068492	0.053431	0.050115	0.045146	0.022140	0.021609	0.020526	0.034588	0.057386	0.057952	0.061439	0.064886	0.045193	0.050728	0.054058	0.049073	0.014607	0.017893	0.066008	0.062538	0.048280	0.034508	0.028083	0.065790	0.052566
K11074	0.050633	0.046078	0.052003	0.045970	0.050507	0.043879	0.052498	0.049973	0.047054	0.048341	0.043348	0.042330	0.043416	0.008354	0.044239	0.043475	0.047662	0.018952	0.023640	0.014615	0.024543	0.016944	0.011802	0.051257	0.050794	0.044367	0.035329	0.036992	0.039218	0.013409	0.015645	0.015328	0.017297	0.039988	0.041889	0.043975	0.042263	0.035630	0.040484	0.036942	0.037340	0.007790	0.009331	0.045973	0.040086	0.023396	0.028412	0.017096	0.048428	0.036297
K11075	0.045070	0.040012	0.047377	0.046999	0.039022	0.043724	0.042989	0.046746	0.053116	0.044165	0.045040	0.040031	0.043546	0.016073	0.046203	0.050146	0.051365	0.015759	0.016862	0.028928	0.018257	0.013605	0.010985	0.045692	0.050973	0.044074	0.036476	0.032738	0.033319	0.019701	0.018367	0.016630	0.023602	0.041823	0.038901	0.043001	0.042674	0.035027	0.033911	0.026314	0.034363	0.010111	0.008855	0.047562	0.040124	0.032393	0.027567	0.017896	0.043951	0.035164
K11076	0.075108	0.063509	0.064415	0.072830	0.066900	0.063545	0.067774	0.069123	0.073731	0.071476	0.063460	0.065014	0.059665	0.016604	0.067566	0.065178	0.072672	0.021269	0.033303	0.038120	0.027678	0.027226	0.015856	0.069876	0.071219	0.069785	0.055569	0.052406	0.052732	0.025858	0.026293	0.020695	0.031400	0.057281	0.056542	0.061871	0.058040	0.060047	0.054794	0.053013	0.049876	0.016908	0.017568	0.067007	0.058273	0.039924	0.038521	0.031244	0.065789	0.053920
K11079	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
K11080	0.000000	0.000000	0.000111	0.000175	0.000121	0.000000	0.000000	0.000166	0.000174	0.000339	0.000000	0.000000	0.000000	0.000000	0.000128	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000322	0.000059	0.000071	0.000146	0.000223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000061	0.000069	0.000000	0.000061	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000211	0.000000	0.000628	0.000000	0.000000	0.000357	0.000000
K11082	0.000000	0.000588	0.000128	0.000166	0.000000	0.000000	0.000000	0.000238	0.000000	0.000061	0.000000	0.000287	0.000054	0.000000	0.000061	0.000000	0.000000	0.000633	0.000000	0.001167	0.000000	0.000571	0.000000	0.000061	0.000086	0.000185	0.001244	0.000201	0.000000	0.000554	0.000740	0.000759	0.000220	0.000000	0.000000	0.000056	0.000000	0.000121	0.000000	0.000000	0.000266	0.000000	0.000000	0.000000	0.000000	0.000391	0.000400	0.000512	0.000066	0.000078
K11085	1.016477	1.038042	0.992850	0.974349	0.977690	1.039093	0.949683	1.019532	0.971438	0.998193	0.999575	1.016707	1.066871	0.673424	1.081054	0.987405	1.036500	0.799268	0.814058	0.767107	0.818790	0.684517	0.620328	1.016843	1.055449	1.061335	0.943823	0.939198	0.988375	0.736847	0.700743	0.624310	0.809014	1.114454	1.073206	1.127198	1.111122	0.999313	0.970575	0.931039	1.028787	0.583101	0.541588	1.108412	1.122831	0.932758	0.953309	0.725491	1.091718	0.959267
K11089	0.002123	0.001516	0.001813	0.003924	0.003562	0.001418	0.003435	0.002515	0.002574	0.001865	0.005124	0.000863	0.001523	0.004802	0.000537	0.002090	0.002426	0.009230	0.011696	0.020602	0.003785	0.003175	0.001139	0.000729	0.000642	0.000611	0.003739	0.003203	0.003396	0.003476	0.000951	0.005948	0.002946	0.001270	0.001310	0.000417	0.000634	0.003553	0.003057	0.003096	0.002818	0.003600	0.002454	0.000867	0.000517	0.013276	0.007016	0.002721	0.000885	0.005248
K11102	0.003807	0.002601	0.002599	0.002405	0.001888	0.003760	0.001214	0.003233	0.002570	0.000887	0.003377	0.003739	0.002273	0.005212	0.002591	0.002218	0.003006	0.000379	0.000000	0.003665	0.001882	0.006198	0.017044	0.002235	0.002036	0.003037	0.001687	0.001821	0.003656	0.008042	0.009765	0.006306	0.003174	0.002920	0.002322	0.002723	0.003678	0.003427	0.002144	0.002603	0.002544	0.012043	0.013036	0.003543	0.003723	0.000748	0.002172	0.005476	0.004031	0.002442
K11103	0.000846	0.013660	0.001007	0.000654	0.000476	0.000593	0.000705	0.000194	0.000769	0.000523	0.001955	0.000968	0.000420	0.001277	0.000504	0.000525	0.000892	0.024825	0.003790	0.001468	0.002033	0.006708	0.000701	0.000552	0.000174	0.000529	0.000837	0.002769	0.000436	0.002475	0.001512	0.003901	0.003038	0.000075	0.000363	0.000323	0.000081	0.001214	0.001190	0.001751	0.000833	0.002339	0.002205	0.000409	0.000311	0.001657	0.001267	0.002621	0.000314	0.000707
K11104	0.009231	0.008401	0.011305	0.011069	0.013075	0.011343	0.017286	0.009542	0.014603	0.015863	0.007596	0.011241	0.007187	0.001520	0.008048	0.010405	0.009629	0.006344	0.008146	0.004913	0.010776	0.005496	0.003420	0.009961	0.010581	0.012103	0.010778	0.007234	0.008432	0.010980	0.003244	0.005307	0.010678	0.010905	0.011419	0.013946	0.010309	0.009124	0.010835	0.011297	0.008235	0.004086	0.005106	0.018116	0.019051	0.009437	0.012092	0.007641	0.012506	0.008892
K11105	0.027558	0.025523	0.025309	0.024390	0.026748	0.021333	0.026531	0.023428	0.032253	0.023249	0.025771	0.026888	0.022881	0.023838	0.020322	0.028146	0.022616	0.038755	0.031835	0.017000	0.022345	0.017916	0.022580	0.023908	0.022779	0.023300	0.025548	0.017077	0.027133	0.017604	0.014856	0.009598	0.013784	0.020582	0.024024	0.021844	0.018898	0.022074	0.022603	0.023393	0.023631	0.010756	0.007380	0.010304	0.007471	0.012255	0.015603	0.015396	0.022123	0.025995
K11107	0.002800	0.004888	0.004186	0.003904	0.003934	0.004516	0.004135	0.004017	0.005685	0.003718	0.003430	0.003813	0.003690	0.004342	0.005281	0.003897	0.004053	0.004482	0.001726	0.000811	0.002980	0.006300	0.000924	0.004232	0.004511	0.003972	0.004041	0.003132	0.002920	0.001424	0.000578	0.004057	0.001016	0.003273	0.002940	0.003803	0.002773	0.003465	0.003847	0.001877	0.004368	0.001241	0.000538	0.002262	0.002506	0.001859	0.000539	0.001979	0.003537	0.002097
K11130	0.000849	0.001029	0.001354	0.001472	0.001310	0.001320	0.000557	0.003221	0.000763	0.002026	0.000735	0.000841	0.001791	0.000000	0.000879	0.000505	0.003925	0.000315	0.000895	0.001831	0.000000	0.002151	0.000468	0.001125	0.001048	0.000595	0.000910	0.002759	0.001465	0.000364	0.000393	0.000000	0.001726	0.000511	0.000638	0.000177	0.000847	0.001904	0.002480	0.000202	0.001150	0.000000	0.000000	0.000000	0.000044	0.000399	0.000896	0.000901	0.000879	0.000529
K11131	0.021050	0.018091	0.022406	0.018426	0.021547	0.016843	0.019585	0.019138	0.018169	0.014778	0.034158	0.022036	0.023284	0.081740	0.009641	0.014297	0.025914	0.059856	0.081797	0.068463	0.048306	0.057459	0.066501	0.019817	0.014524	0.014212	0.021860	0.030698	0.021023	0.054876	0.055707	0.068200	0.051481	0.010154	0.012564	0.010944	0.011792	0.019637	0.028924	0.032949	0.019603	0.084618	0.075326	0.005236	0.005121	0.031132	0.026774	0.050026	0.012495	0.023933
K11144	0.000000	0.000450	0.000238	0.000210	0.000746	0.000520	0.000666	0.000245	0.000169	0.000423	0.000274	0.001808	0.000374	0.002942	0.000094	0.000115	0.001066	0.001512	0.001081	0.000414	0.001569	0.001307	0.000675	0.000091	0.000348	0.000866	0.001972	0.001455	0.001321	0.001928	0.000742	0.000856	0.001084	0.000934	0.000585	0.000656	0.001000	0.000895	0.000164	0.000416	0.000240	0.001571	0.001352	0.000908	0.000502	0.001643	0.001522	0.001375	0.000680	0.001814
K11145	0.014927	0.013365	0.017763	0.017948	0.018641	0.012986	0.028139	0.014320	0.019694	0.017225	0.022833	0.015168	0.012477	0.003997	0.011514	0.027875	0.018545	0.026984	0.021883	0.011597	0.016287	0.013826	0.002127	0.013123	0.010295	0.011617	0.025125	0.026230	0.019231	0.011593	0.007182	0.004384	0.017244	0.012912	0.012679	0.009857	0.009014	0.019240	0.019089	0.017669	0.013030	0.010019	0.004607	0.009110	0.007279	0.014394	0.014106	0.012090	0.014659	0.020605
K11153	0.000531	0.001477	0.000714	0.000536	0.000509	0.000856	0.000264	0.001045	0.000963	0.000305	0.000640	0.001115	0.000969	0.000531	0.001255	0.000532	0.000755	0.002544	0.000323	0.001801	0.001213	0.001118	0.001388	0.000842	0.001374	0.000928	0.001159	0.000374	0.001581	0.001427	0.001216	0.000000	0.000254	0.001045	0.000809	0.000581	0.000778	0.000643	0.002244	0.001111	0.001619	0.000612	0.000000	0.001493	0.001105	0.002702	0.000457	0.001881	0.000795	0.000704
K11159	0.163583	0.144007	0.175253	0.181524	0.194321	0.178196	0.195213	0.175549	0.186464	0.217552	0.157010	0.183861	0.144741	0.101230	0.164258	0.196356	0.169960	0.147142	0.218315	0.145240	0.171134	0.139788	0.090798	0.187701	0.184539	0.190074	0.186965	0.193019	0.154561	0.152978	0.148428	0.154468	0.186925	0.164776	0.167432	0.170829	0.162465	0.182988	0.192397	0.202951	0.163555	0.080706	0.077728	0.185409	0.187300	0.181624	0.161770	0.155748	0.186010	0.184072
