annot	ERR2098365	ERR2098366	ERR2098367	ERR2098368	ERR2098369	ERR2098370	ERR2098371	ERR2098372	ERR2098373	ERR2098374	ERR2098375	ERR2098376	ERR2098377	ERR2098378	ERR2098379	ERR2098380	ERR2098381	ERR2098382	ERR2098383	ERR2098384	ERR2098385	ERR2098386	ERR2098387	ERR2098388	ERR2098389	ERR2098390	ERR2098391	ERR2098392	ERR2098393	ERR2098394	ERR2098395	ERR2098396	ERR2098397	ERR2098398	ERR2098399	ERR2098400	ERR2098401	ERR2098402	ERR2098403	ERR2098404	ERR2098405	ERR2098406	ERR2098407	ERR2098408	ERR2098409	ERR2098410	ERR2098411	ERR2196983	ERR2196984	ERR2196985
COG0001	1404.891627	1457.233009	1391.616794	1439.062327	1263.967133	1629.208712	1428.203152	1515.383016	1465.450333	1519.023512	922.048895	1099.262760	1652.297723	300.341262	1873.373026	1766.629404	1279.391853	446.668885	433.198969	332.548980	486.236856	318.627855	225.197054	1829.094036	1999.465234	1894.817357	966.121278	827.762520	891.932619	379.258948	332.257020	306.812269	535.622122	1867.929111	1794.925926	1938.822585	1929.933796	857.524879	801.234860	743.612112	1022.854714	283.552983	262.838293	1569.206472	1716.239371	468.526935	562.790872	373.356244	1703.097699	843.957676
COG0002	1323.093327	1546.180697	1256.537321	1289.369532	1124.806122	1507.003346	1267.752237	1404.546719	1317.150182	1319.980388	874.013618	1030.713647	1612.257515	240.599764	1849.885630	1673.041511	1175.607707	270.446117	261.128473	172.604298	401.817432	240.848964	220.874500	1531.311431	1741.763251	1932.061099	837.510513	679.928242	760.645660	309.579838	285.367758	252.161708	415.458521	1949.714612	1813.097976	2023.275028	2032.542757	724.595053	683.371148	614.146095	932.737987	241.955774	263.489545	1861.518005	1894.344562	385.819610	495.722254	308.467084	1751.045451	736.446915
COG0003	134.124267	122.024267	138.765700	149.721311	156.633791	131.674476	139.805199	138.213411	137.302741	135.132646	150.934885	137.449013	143.223955	106.001609	125.785880	154.700914	136.302589	155.494301	188.995829	157.056420	132.632580	101.991254	87.967272	118.484926	114.195405	114.493196	155.593364	165.835924	173.469322	104.914220	95.810454	110.534028	131.621461	117.162151	128.494996	101.231863	103.185924	159.728676	150.068785	165.605096	141.420288	112.716390	118.003470	94.811338	109.151959	141.947637	151.253071	117.460049	105.853030	149.317374
COG0004	3865.530489	4204.326670	3648.294133	3985.447350	3479.375893	4535.283403	3720.733958	4205.494642	3867.707327	3988.573436	2191.661233	2654.522139	4693.318219	534.376311	5017.951695	4171.238091	3327.096524	859.908079	849.003608	596.307393	1071.338259	648.406070	512.030591	5209.505042	5423.028188	5080.153066	2186.706761	1790.047076	1999.012337	733.560785	702.593569	605.902332	1116.011741	4684.791775	4566.591365	4924.804117	5045.350385	2096.077975	1807.438611	1669.078131	2473.567408	775.630517	823.467807	4522.222622	4870.162553	1110.899156	1401.976962	751.952892	4493.132089	1972.573833
COG0005	829.813563	907.828527	790.405755	863.998845	708.512962	927.503951	780.864431	897.955691	801.517262	841.009452	501.359900	619.513087	1022.136141	150.863564	1153.787671	993.880986	698.480575	178.576801	169.725470	176.823081	238.833242	179.728208	118.498432	1008.641010	1109.987409	1143.746262	502.792466	434.055989	496.426112	189.503675	179.327781	159.033321	273.188544	1014.889894	992.731213	1133.619339	1116.409585	453.750318	428.136356	365.272471	587.570469	193.777651	180.901053	867.922140	946.652191	245.107109	296.481408	195.715032	988.461512	459.932191
COG0006	4304.360769	4864.751676	4250.030250	4332.174248	3734.988668	4962.724261	4190.775537	4643.456316	4193.687092	4497.721697	2500.740823	3053.138613	5385.508408	459.433873	6028.339175	5103.294096	3732.723355	771.827063	739.957125	516.783972	956.242400	592.053456	425.218835	5500.845790	5969.501884	6150.907721	2566.428616	2024.932406	2293.322053	740.450203	634.112817	540.966017	1067.424981	5718.094795	5343.621127	6221.370167	6234.008025	2327.713051	1980.726847	1790.177202	2925.870047	570.190420	546.736754	5063.325808	5461.935991	1031.834572	1396.421660	719.880581	5387.281749	2145.275966
COG0007	365.960275	404.590502	395.461045	417.322390	383.783482	406.609066	436.763689	387.376172	426.337888	452.378435	262.908171	302.967754	390.245819	50.223033	485.350512	544.038814	319.744929	133.143945	132.792918	108.594343	111.163359	74.528819	53.324310	476.713450	490.403538	498.639301	286.046402	243.019032	241.756161	87.048078	62.629892	71.122211	144.802025	426.184835	397.365937	422.241445	410.354710	256.160593	210.511843	221.153030	243.388056	50.680909	43.423194	422.461927	426.569159	133.068501	144.352513	89.170977	434.456001	238.532599
COG0008	3040.787156	3412.953459	3132.976329	3120.565754	2726.263606	3545.040819	3110.266403	3300.070734	3169.424078	3300.069220	1931.933823	2279.530523	3734.215282	428.951829	4422.385388	3984.388901	2578.791411	796.723936	751.216131	479.476526	865.594604	549.898222	374.930326	3959.447170	4346.967786	4302.502892	2051.264604	1695.178232	1871.468461	665.507058	657.468287	506.202889	952.396894	4090.749512	3966.825777	4340.315002	4332.416157	1783.862763	1565.938461	1477.871873	2188.786821	489.299915	488.282271	3741.325362	4007.011608	944.158539	1191.357929	658.444316	3837.605664	1737.796153
COG0009	1338.615462	1539.856116	1318.049369	1401.822246	1168.930891	1601.379385	1349.888186	1445.476586	1445.956783	1427.902697	842.303879	1041.265172	1596.384308	126.559567	1887.215087	1705.341242	1158.195390	279.562512	246.392975	152.246082	362.038101	187.875435	109.505007	1661.450481	1882.229208	2029.881537	853.111062	692.779093	752.628745	225.635993	215.044190	178.595757	381.777714	1949.026276	1802.696517	2020.101815	2066.399915	797.791651	669.106736	602.358756	947.334450	145.263201	153.834236	1843.205779	2011.563853	362.083482	488.049358	242.308893	1805.473594	733.253308
COG0010	1968.183302	2165.543125	1982.914174	1993.185343	1743.070207	2297.595625	2003.960229	2094.333112	2016.260660	2046.982631	1123.507738	1383.180177	2384.481387	343.688459	2675.126365	2320.282714	1631.758184	306.847580	294.363691	210.626273	447.937474	262.930780	208.693807	2475.625652	2634.637339	2694.205521	1183.348089	873.096035	1035.995502	359.526617	362.363354	310.699552	555.149736	2476.561401	2397.229182	2619.008691	2636.561018	1032.199571	926.794503	803.152857	1303.903699	352.654176	368.964519	2275.043342	2437.367820	484.059427	627.420268	360.530144	2317.987901	987.796052
COG0011	180.910389	193.089974	188.372155	197.919227	179.762805	231.893632	189.311045	210.462402	244.277849	245.642346	143.336153	159.168697	220.102027	20.131236	273.310340	336.457510	153.118331	50.515539	40.510115	29.821497	51.346026	25.800562	15.905117	257.311604	272.084021	308.486855	145.233617	121.241055	126.425979	41.249832	27.409697	25.550773	64.309434	304.202144	297.881594	292.047040	285.489353	140.553454	101.589701	97.899438	133.705517	31.335962	32.549439	248.842363	291.186764	56.385261	80.233536	30.788157	289.545615	122.285711
COG0012	1570.445676	1768.209119	1570.888637	1578.875220	1391.662981	1776.487906	1556.336951	1687.033176	1581.861599	1623.046929	969.864494	1163.562096	2055.366198	302.766722	2219.024852	1870.507759	1366.473269	392.167797	385.567526	246.169449	512.355466	365.191226	264.813330	2071.519258	2285.237098	2258.890979	997.577856	783.955727	924.756897	391.712689	370.586176	315.746144	547.560581	2184.326899	2015.737104	2239.786901	2345.770164	920.961566	820.925236	734.916775	1136.569712	359.449774	366.015510	1958.555546	2159.457140	467.039026	601.458321	389.485694	1987.261248	876.150056
COG0013	4005.221039	4602.117528	3856.713589	4016.836733	3437.054350	4474.205861	3788.626328	4286.752091	3823.353331	4003.047990	2545.838271	3008.531684	5200.164494	862.229392	5517.053782	4504.706567	3425.670943	1052.542497	1062.416085	731.050266	1363.266356	919.940843	839.181916	5207.559210	5655.739759	5644.822929	2498.642661	2151.479130	2344.588814	1084.862587	918.287203	949.425465	1344.059107	5389.550347	5072.783661	5600.844615	5737.456137	2388.105059	2087.244077	1889.095552	2909.007129	866.894041	907.576749	4954.872111	5419.883533	1290.985439	1614.155960	1047.743500	4862.692711	2205.057963
COG0014	1524.997706	1709.901693	1500.691810	1536.287800	1323.907733	1750.586350	1486.257889	1626.635856	1484.475433	1543.153130	1003.189498	1138.364208	1991.893489	206.016999	2184.328768	1793.430334	1365.298586	328.355356	327.500776	244.150211	434.535443	236.960101	179.905217	1986.223629	2265.169509	2196.801215	971.133083	800.715099	890.029839	296.455093	248.983460	247.003544	445.008435	2148.600569	2035.318633	2239.543332	2298.214312	886.909857	756.591147	692.945119	1085.901028	219.063515	214.512406	2008.143535	2185.504852	462.456608	576.469454	305.096669	1980.248036	856.674698
COG0015	1951.622616	2196.323519	1849.193098	1955.247176	1628.720288	2195.609318	1835.941463	2025.912060	1818.096773	1988.493613	1172.813835	1347.708830	2425.888713	250.478983	2687.078488	2243.703829	1655.902546	372.383526	358.571257	271.305057	515.174116	298.138647	200.832614	2495.382739	2687.656772	2680.058612	1145.119341	893.620371	1064.752611	363.708852	339.909539	277.195000	512.711863	2615.222444	2454.591454	2685.696996	2748.287499	1041.685941	877.448706	832.425298	1288.296274	282.774471	298.442635	2374.898597	2605.706020	530.562956	654.439302	353.961004	2380.443774	1002.111216
COG0016	1693.273720	1892.373141	1594.012000	1694.019597	1443.317123	1928.677244	1588.157734	1801.967069	1615.059314	1669.888074	1031.346326	1229.734627	2141.857753	272.364388	2379.260821	1916.548521	1502.007686	346.987881	352.650789	241.165672	492.673987	293.815190	236.930118	2204.064766	2484.446405	2367.041666	1028.033058	827.234844	927.445124	364.346079	334.222022	286.980361	502.230798	2264.687281	2194.561215	2438.666941	2446.171293	913.144058	825.291689	759.842575	1225.447013	313.958046	313.954139	2077.233530	2292.129129	508.614796	655.288254	359.087140	2155.975275	889.073775
COG0017	733.163492	780.826166	707.532915	719.033862	668.930375	825.725461	682.770595	751.849307	675.074010	757.367147	497.820054	564.630331	909.667320	251.660716	896.480036	811.146625	622.436099	343.675491	381.169630	240.119658	400.346244	299.672058	221.303015	838.294485	840.606155	910.584178	551.298103	517.121880	548.035217	306.006359	288.635758	276.386664	416.278746	907.063801	888.166592	938.300306	908.569924	523.612078	483.447796	474.522073	590.364320	282.768234	277.049077	765.828334	893.486185	343.300776	396.305082	322.099431	797.675652	518.793030
COG0018	2078.925254	2384.803915	2009.372088	2030.911090	1732.394970	2369.459589	1996.185053	2180.077736	2019.700858	2086.248587	1366.385283	1572.605963	2611.418361	388.766783	2901.574378	2350.240168	1810.746599	516.690924	467.531695	370.205777	727.974023	472.226821	357.576034	2560.265730	2856.267733	3044.110169	1331.737876	1104.353822	1235.858350	547.569211	496.668101	476.123483	700.120585	3005.290055	2734.358595	3086.201562	3116.861697	1223.529069	1069.011005	968.187741	1498.111031	556.222889	540.438438	2664.403159	2914.649898	643.054200	844.507989	519.367046	2644.556241	1143.762494
COG0019	2837.300597	3219.076174	2684.168618	2762.222482	2329.973448	3140.310843	2673.533586	2898.280621	2635.617044	2783.807558	1746.677397	2067.858961	3487.415528	412.182990	3963.604404	3318.884869	2372.963261	560.689167	478.848830	348.719416	768.176853	456.800006	340.938010	3450.283476	3878.614376	4068.921082	1745.278514	1386.865104	1634.073820	578.702946	528.554490	420.345402	829.760693	4072.204655	3757.190236	4198.403621	4190.032636	1586.672557	1413.680787	1210.446745	1945.335207	458.462526	467.888836	3760.713174	3970.843387	802.228226	1077.442536	560.742473	3584.694077	1489.405596
COG0020	1194.162756	1369.873097	1167.826594	1187.364921	986.025693	1354.866679	1122.658581	1239.812647	1178.277237	1176.860524	780.627417	957.164310	1563.423794	231.925092	1739.229707	1439.656960	1035.467630	245.336476	236.103753	154.315633	388.713878	263.859939	283.013982	1514.106108	1759.579374	1829.895067	759.272496	624.805628	713.569888	334.619309	311.173374	270.208478	373.124276	1892.923338	1749.869678	1963.551348	1984.218494	703.706257	606.258615	519.791227	853.111761	230.675742	225.040452	1711.955916	1797.543325	335.410720	435.094346	305.769624	1694.480087	659.493388
COG0021	2926.670534	3291.123368	2819.419874	2951.937850	2570.952725	3442.394510	2823.648860	3177.637459	2904.820920	2970.629970	1770.269823	2061.944650	3598.101787	383.778639	3930.605279	3340.817564	2527.594548	662.784285	607.104785	437.209485	781.780818	447.863867	298.341126	3780.137583	4130.608141	3969.272185	1775.391802	1495.981213	1630.768241	555.223928	468.318611	415.830463	771.622800	3924.845014	3682.281766	4002.425804	4132.243713	1673.806514	1415.764842	1293.998208	2023.631612	430.166233	399.109325	3616.718617	3856.940412	852.300853	1081.216912	539.682174	3613.198891	1572.387657
COG0022	1144.661075	1334.666900	1166.913779	1222.012688	1122.839852	1362.167333	1189.179332	1260.706232	1163.324853	1249.406960	718.627999	875.419914	1328.841460	176.305519	1568.562405	1524.798554	945.336441	393.883481	361.284304	259.804382	390.058741	234.521023	164.171374	1431.539590	1543.717734	1456.126572	839.426630	694.976423	767.732848	284.749173	253.888221	230.405099	409.121603	1451.628913	1433.386192	1509.894604	1485.179715	707.199345	644.342454	637.868121	842.769991	193.127199	192.004059	1257.394411	1267.006959	408.835407	488.300243	289.115842	1340.256533	711.692800
COG0023	222.815337	225.918781	219.248317	251.537020	218.171255	245.473131	255.021603	252.707513	274.632506	266.240814	177.490224	206.123710	247.532233	66.971855	267.537494	340.100731	188.709316	116.971549	110.432407	79.014581	105.492948	71.838005	49.008488	269.112518	270.818960	300.923917	196.866527	168.111703	201.462867	82.717506	76.520600	76.667193	127.482446	284.185162	279.596664	282.074060	265.319418	183.498409	184.520301	166.886690	191.716528	95.022725	90.434552	246.103841	244.706796	117.466191	140.249845	83.711023	272.104317	173.799607
COG0024	1437.526426	1592.851350	1345.201754	1387.921243	1256.451815	1636.635268	1378.248455	1513.577530	1362.103769	1427.899896	893.300397	1064.675762	1830.782226	213.652346	1912.662705	1616.241354	1259.000896	363.236135	362.490327	231.929364	439.039407	275.643234	209.377865	1866.628315	2021.234155	1975.262953	866.565528	734.865354	845.926659	338.732071	306.997693	269.082005	483.387866	1866.755689	1786.732685	2005.350957	1990.673063	822.122513	747.038908	660.637791	994.853191	324.570750	324.921171	1758.436462	1914.619776	446.082538	565.641826	320.784779	1785.047024	801.053809
COG0025	376.795061	466.558370	416.803709	403.649917	446.359366	370.156702	387.023444	386.491691	407.361789	410.050175	396.947801	377.070244	400.645392	333.375251	385.268494	455.356195	394.421458	374.091337	474.672194	333.178331	374.319182	331.293927	337.271338	390.216992	359.335270	360.587812	396.818533	376.082769	389.439246	348.648121	342.277879	322.196591	381.207625	351.520295	347.566060	336.269880	311.297098	409.265770	356.604364	374.734825	384.883162	322.023615	348.246393	300.103614	284.572543	320.968993	348.034388	357.964788	328.575343	374.235172
COG0026	1279.571190	1480.912681	1260.387272	1316.786207	1105.038431	1491.251695	1352.557291	1389.404255	1292.728109	1393.450092	838.244895	1010.505601	1621.561320	240.324700	1849.062871	1568.473658	1083.180490	294.859681	276.071467	196.646028	397.152701	283.244213	199.462444	1568.397919	1789.790363	1860.304422	873.960332	701.562557	753.318334	316.589411	289.496306	252.401677	424.794527	1897.013311	1721.351191	1945.818650	1980.437130	756.178408	678.464685	581.104517	913.078554	198.768268	216.481041	1751.299094	1922.510750	406.390986	551.530648	306.082869	1660.936261	744.651553
COG0027	327.335654	330.127209	400.165955	412.743585	352.885158	378.269192	399.033848	355.788044	438.568764	422.713120	285.943248	310.172505	381.615080	95.799665	457.932813	618.542588	297.674562	144.888198	140.605055	132.889074	137.240047	93.069380	99.694837	415.587287	450.491804	412.699834	367.932631	267.496497	296.051746	110.734780	82.992586	115.013201	152.230540	425.257911	429.468412	406.211889	394.053191	285.698312	267.129808	223.835545	277.401026	55.385849	53.166178	362.194104	358.629812	162.606895	173.661792	115.771144	384.014358	264.132245
COG0028	7087.917765	7814.391466	6954.526582	7296.241273	6311.782499	8241.692649	7030.703866	7640.070144	6999.802124	7387.081061	3890.346773	4846.718177	8495.199366	592.327402	9514.605052	8251.969598	5984.932553	1174.742723	1095.354680	804.313109	1482.634687	826.638816	482.009405	9203.435505	9942.534504	9455.388585	4109.577864	3310.312169	3596.190226	1043.981234	918.097711	763.346193	1609.089393	8874.812329	8512.054964	9266.365908	9461.666541	3750.874055	3245.047865	2862.946279	4581.090901	712.936631	731.583790	8338.420655	8929.964539	1785.536220	2307.319005	1021.119240	8453.598307	3506.655134
COG0029	669.915371	723.635512	693.054021	776.735925	678.994315	788.131122	785.413321	763.691678	845.009400	837.294226	467.981245	555.810288	750.799349	117.759561	887.910877	1007.683436	608.059663	219.811175	222.926853	160.640352	233.645583	148.720600	83.883795	890.105993	954.173758	940.117506	494.989156	405.423402	446.073279	172.773400	148.606033	144.399812	274.661089	869.142729	839.699232	900.311149	874.064767	427.132733	411.225551	380.159235	472.606288	118.768172	115.075939	789.116840	844.152133	253.351583	291.201465	171.397321	853.881501	429.367290
COG0030	1286.664126	1498.746563	1277.088512	1269.021325	1056.544682	1484.021853	1221.415018	1344.682464	1228.680332	1263.106851	895.616943	1049.995429	1601.740327	392.087343	1767.209720	1557.437253	1144.242405	305.981143	299.061025	212.632329	489.479959	418.903354	445.441356	1576.127201	1739.879940	1900.957817	822.815208	667.811788	784.310005	456.629791	432.500842	396.895585	491.657835	1898.641408	1760.856438	1978.153100	1984.697393	770.979786	692.151216	626.008894	932.468136	371.161381	342.342951	1800.866581	1891.466959	408.931902	520.884994	481.943406	1737.234825	703.128438
COG0031	1888.848425	2075.669286	1861.088613	2012.069946	1749.090144	2209.447006	1881.815985	2031.638530	1944.450608	2089.202496	1139.637090	1388.146146	2287.723466	223.247584	2599.019535	2363.131126	1633.259247	495.419811	537.240765	358.665589	512.161033	300.481869	167.685832	2446.376256	2622.784772	2585.722264	1308.261888	1023.530143	1179.208481	363.452331	304.853238	267.574546	556.511066	2564.779721	2433.998951	2582.393204	2574.322996	1108.083239	1038.019459	903.436215	1388.281946	235.397077	244.129212	2286.806326	2410.124763	612.487090	781.212049	373.758461	2307.094432	1097.705794
COG0033	209.578078	241.687430	253.322392	244.638773	279.569604	219.241910	268.428506	251.629028	294.354269	276.049259	253.345521	231.180650	234.981551	157.601157	245.436754	357.346922	220.660792	254.763504	264.337400	179.223905	198.338256	156.530550	158.433016	257.444779	232.894541	263.468704	269.640244	248.650396	245.470752	170.774610	176.790475	182.427814	204.079830	224.620912	239.716222	219.395714	212.215147	230.556932	245.466329	229.104087	252.309271	183.178460	183.759548	192.615447	171.975172	180.986627	200.998832	190.483239	227.466805	248.767553
COG0034	2239.691426	2517.541755	2163.087569	2294.008339	1933.825442	2589.665682	2211.438719	2427.377151	2234.293078	2295.678649	1352.884942	1584.721785	2849.329457	232.040092	3110.170915	2542.760374	1928.576795	458.045520	467.844174	399.869219	568.004401	338.422210	191.196294	2949.468980	3201.735210	3199.395656	1396.791104	1079.262266	1276.372339	389.823591	358.713135	292.626456	592.161844	2997.075249	2894.463993	3143.992853	3217.504310	1220.474306	1106.768157	973.908130	1555.202714	239.206528	242.394418	2666.857489	2936.464905	606.076434	780.437918	394.110784	2736.688602	1196.246844
COG0035	290.060458	280.294182	323.600890	329.794781	310.661740	332.947705	352.299267	314.469413	353.362843	357.481397	213.085640	256.755792	329.594987	115.089803	409.170478	441.200333	270.507851	114.037141	137.375014	87.443702	139.602477	130.926106	103.109433	380.474482	382.001115	360.693207	260.750338	196.877358	222.059606	131.643685	125.194856	122.918023	158.994824	333.994797	343.142519	344.392704	359.705063	195.167107	194.175381	192.754089	230.213780	136.931273	149.171818	295.991599	306.699291	129.503544	149.632838	126.755735	347.454526	189.840990
COG0036	1290.878164	1402.290337	1216.565825	1251.472024	1058.265389	1464.997094	1277.301099	1360.689631	1202.712214	1263.672386	765.729018	893.098165	1568.516579	142.544252	1697.146144	1456.167643	1084.120892	288.393846	266.705614	176.334998	329.569409	173.177777	108.832763	1595.362251	1779.125834	1783.728470	728.182946	611.915446	684.768098	210.492841	187.680742	152.535913	349.341565	1705.064385	1601.947531	1771.164303	1815.044197	683.962960	634.002049	563.176439	850.544103	133.930706	144.113913	1534.040322	1682.853390	359.699020	461.286367	221.167861	1610.115860	681.862731
COG0037	1703.345006	1965.945699	1695.514052	1701.419542	1453.241392	2016.015696	1721.483047	1834.676526	1717.781389	1782.890911	1195.666349	1375.952021	2132.228377	268.739568	2437.232618	2140.731936	1553.649796	413.178479	354.210610	247.471966	516.745676	323.339615	244.699523	2137.603571	2377.036545	2549.160520	1202.845438	955.546981	1041.119051	388.279408	368.603314	331.510999	516.314931	2649.539842	2503.251892	2655.279765	2722.403251	1045.258840	951.799154	838.429006	1307.660665	313.971282	311.248241	2369.108045	2591.889268	530.694509	685.616456	378.646284	2314.658783	975.602420
COG0038	670.329098	739.749112	738.563467	799.922189	723.483792	745.687917	786.114048	748.800073	778.317008	863.833228	579.721190	635.974333	793.061088	306.422106	887.971327	1041.686628	638.987036	410.405414	471.033462	331.219069	398.047070	315.830740	279.619217	821.972878	848.091937	848.755125	626.066531	540.177178	529.957551	349.821386	354.793770	349.095635	426.544619	801.546399	763.256598	831.252018	788.709671	575.951980	537.967489	473.594572	586.590723	403.235498	371.411353	804.167024	802.189121	370.624440	407.031560	355.475550	751.928241	526.341877
COG0039	1595.583069	1756.540768	1500.536493	1600.205396	1370.200375	1834.229754	1510.934549	1706.361585	1581.733536	1657.207291	905.428260	1062.988220	1960.420420	186.029406	2065.975020	1650.146428	1301.613308	300.390962	290.453602	201.855526	418.340273	240.130528	180.476575	2084.663669	2247.646076	2145.652286	899.784421	742.031235	844.120928	292.932287	258.849934	181.254250	419.696083	2029.213958	1934.649318	2136.679848	2174.326172	884.726353	728.386320	662.382077	1030.815656	172.896644	195.900898	1966.122438	2145.596593	426.309164	544.972857	269.447013	1926.497897	808.947047
COG0040	1041.968147	1157.165804	1042.136985	1074.069710	879.683963	1183.578001	1041.422825	1050.197561	1037.178601	1104.638882	671.922200	762.750640	1275.138016	107.560141	1415.194829	1212.511836	905.937128	199.504018	177.939594	133.598226	274.800738	157.622339	103.458060	1304.313568	1477.025995	1491.700567	671.257685	517.686245	592.189336	175.330247	152.002230	130.222279	259.359716	1470.093285	1369.033827	1541.932110	1547.768014	585.900635	519.230330	469.923914	718.463741	135.979645	123.787917	1375.152413	1471.838650	297.652783	393.045336	178.732528	1377.845062	560.081210
COG0041	1054.297178	1138.160292	1000.270186	1054.553979	924.457362	1232.533788	1051.017786	1113.701165	1069.499864	1104.300906	627.713173	718.542227	1241.417752	62.183159	1306.238186	1244.448551	871.912587	165.780471	161.191830	107.707695	227.642850	105.852270	47.315306	1330.074447	1434.280039	1437.201709	594.728859	493.390658	527.784191	139.921589	101.428060	77.376548	237.493784	1386.225465	1288.706805	1417.150707	1452.983763	538.295201	487.883790	448.927647	662.324158	76.513040	88.934973	1388.630102	1447.021775	256.678035	367.102626	136.768341	1329.213568	536.794075
COG0042	1957.233502	2133.196461	1956.099264	2080.621202	1818.576082	2276.383014	2007.559117	2121.633525	2086.698828	2205.434815	1320.845860	1493.675652	2381.973582	274.957343	2600.948322	2497.495895	1697.138175	549.746725	602.574943	401.798946	608.594203	373.855500	216.967188	2550.583019	2700.861831	2791.915656	1332.482243	1055.287870	1189.625401	424.947133	378.281120	305.671010	656.952673	2586.940525	2469.907794	2683.023338	2693.314944	1195.432269	1073.351479	1006.241589	1420.851792	298.280860	280.232204	2443.967481	2647.241141	656.679310	828.236569	429.262573	2452.720666	1138.993454
COG0043	418.540413	438.840786	476.888995	506.166826	467.477558	503.896315	482.673212	499.646351	529.272935	521.785937	298.486593	335.507858	476.958178	115.123470	572.825581	650.069230	405.768054	199.051633	176.002092	150.313225	183.273095	148.331059	95.983514	581.392697	622.288954	548.574348	360.897819	284.624836	320.422115	143.117561	133.050043	124.602636	209.791188	506.646792	499.924617	538.129549	518.199139	312.266273	301.834325	271.717539	323.245414	110.049914	98.122588	360.339567	387.442111	180.596860	179.869075	149.268775	506.099907	297.186442
COG0044	2893.249583	3304.287731	2818.379781	2918.177068	2482.570410	3390.130263	2807.877175	3081.791627	2773.468430	2923.859836	1682.097587	2048.100600	3660.079275	431.239667	3999.900348	3189.479584	2381.950948	634.869956	584.708027	439.923238	826.488437	538.258310	393.196339	3611.969033	3983.388398	3994.043036	1786.694691	1425.367311	1644.347071	603.000440	548.699145	544.667876	920.860980	3824.739751	3614.083584	4038.388963	4142.208258	1587.975144	1432.138282	1267.900347	1976.604475	519.636378	516.873810	3506.926949	3919.320487	847.436232	1135.318605	618.204365	3459.998348	1522.106415
COG0045	1896.797173	2133.448011	1774.335542	1883.727983	1569.995282	2150.783307	1790.282419	2021.045698	1780.054086	1829.980627	1087.953100	1325.907736	2397.543519	244.602791	2562.952837	1973.035473	1602.313793	344.552561	333.146174	218.824799	464.040207	281.369664	200.971061	2407.592911	2750.922125	2601.876540	1057.491178	897.755156	948.370786	344.529088	303.004366	260.747273	502.893572	2526.817624	2317.509401	2553.981918	2654.775536	977.571789	836.828742	768.962097	1271.644280	268.354772	255.784866	2213.702685	2419.894079	472.812168	643.904405	338.138363	2293.925786	943.199409
COG0046	3276.857785	3692.244218	3188.703287	3302.450118	2807.648821	3814.589210	3120.130721	3504.637127	3184.576927	3337.141162	1874.607146	2313.910391	4158.221528	370.669726	4507.008286	3622.061367	2746.497375	638.300301	583.228674	402.810808	841.765824	447.700253	283.511702	4306.932975	4606.184586	4580.188097	1899.770339	1518.524478	1763.352269	561.304243	496.311093	403.932167	851.634442	4344.229153	4168.032790	4536.082786	4690.641277	1721.449394	1549.898123	1357.356129	2146.045224	357.289470	359.633382	4054.497384	4431.629813	878.131015	1122.275350	572.313899	4004.406686	1684.593176
COG0047	1083.272181	1195.892529	1045.514674	1078.688275	939.387128	1205.178628	1007.841952	1143.111041	1039.413310	1105.734245	625.755548	782.089900	1315.733175	106.294290	1393.844686	1245.362246	892.904886	212.667926	174.140757	127.751237	267.471720	139.406433	74.392454	1340.798521	1455.524680	1499.595031	630.614692	526.644216	588.846580	166.303488	139.676198	129.443478	274.502426	1431.760806	1390.626620	1497.777444	1532.385824	549.042712	489.960495	453.410327	707.088064	112.674751	109.766044	1394.178498	1454.848917	278.023395	373.789670	174.054150	1330.698551	544.933632
COG0048	1182.841176	1261.069884	1103.996906	1221.204080	1041.986728	1361.960143	1172.076436	1250.353115	1172.041543	1220.904615	725.671898	826.377366	1368.745260	147.122556	1465.176914	1323.857475	944.406876	363.511278	372.276678	233.440357	414.693093	208.018769	95.509409	1497.664623	1575.282040	1576.538247	791.116315	662.261504	737.002504	246.723631	224.661315	181.613380	368.642203	1547.465282	1500.756118	1489.655631	1479.148346	707.050328	631.106429	575.922638	814.094613	149.569234	155.891445	1400.262282	1520.634776	383.227341	488.366418	232.761762	1456.558682	693.265716
COG0049	1043.450466	1121.916279	1029.053801	1090.794431	903.678417	1206.103276	1023.125290	1067.980012	1024.665619	1059.144853	629.554238	746.364402	1332.838027	156.730398	1388.070904	1192.737299	913.679357	322.572350	325.740184	217.748217	377.567819	205.747119	114.017844	1383.467756	1529.575873	1410.278325	708.586200	586.716603	676.516942	239.878856	220.059645	180.888076	352.327801	1352.619564	1319.648215	1365.966705	1381.682310	639.113253	564.765247	531.820835	746.491444	142.560092	171.410952	1210.525439	1308.056500	342.216395	411.044434	234.231926	1273.328076	623.705457
COG0050	2114.198807	2265.587261	2039.976503	2198.230809	1921.468287	2448.711263	1996.481020	2233.337401	2022.898453	2202.749160	1297.274032	1522.825124	2602.477500	327.760792	2739.349939	2320.653539	1757.130832	589.731229	575.071587	385.216840	660.702979	422.676895	265.619547	2832.231930	2989.925155	2783.314406	1366.252819	1084.943388	1216.075724	480.453124	457.341228	399.912416	629.483808	2630.656589	2687.227670	2630.251635	2765.426031	1245.066094	1043.681117	961.002606	1446.005331	291.758606	332.985268	2540.620168	2713.481784	650.940442	809.833119	462.726275	2478.334958	1172.674356
